cliente_codigo,cliente_nome,cliente_apelido,cliente_rg_ie,cliente_cpf_cnpj,cliente_tipo_pessoa,cliente_data_nascimento,cliente_end_cidade,cliente_end_cep,cliente_end_rua,cliente_end_numero,cliente_end_bairro,cliente_end_complemento,cliente_end_latitude,cliente_end_longitude,cliente_telefones,ponto_emails,cliente_data_cadastro,cliente_parceiro,contrato_carteira,cliente_data_adesao,cliente_data_recisao,contrato_fidelidade,contrato_valor_adesao,contrato_valor_rescisão,contrato_valor_mensal,contrato_dia_vencimento,contrato_observacoes,contrato_faturavel,contrato_tipo_faturamento,contrato_nfe2x_tipo_lancamento,contrato_end_cidade,contrato_end_cep,contrato_end_rua,contrato_end_numero,contrato_end_bairro,contrato_end_complemento,contrato_end_latitude,contrato_end_longitude,ponto_plano,ponto_nome,ponto_ppp_usuario,ponto_end_cidade,ponto_end_cep,ponto_end_rua,ponto_end_numero,ponto_end_bairro,ponto_end_complemento,ponto_end_latitude,ponto_end_longitude,ponto_data_ativacao,ponto_mac,ponto_tecnologia,ponto_serial
135,Chelsea Bailey,Chelsea,99999858-4,999.999.871-25,PF,24/09/1968,Dois Vizinhos,85660000,Viaduto de Vargas,375,Sagrada Família,APTO,-25.75107261034576,-53.06533984473493,(46) 99999-99865,chelsea.bailey@emailexemplo.com,21/05/2023,n,GalaxPay,30/05/2023,,,300.0,400,150.0,9,,s,auto,auto,,,,,,,,,plano_100mb,APTO,chelsea.bailey@meuprovedor.com.br,Dois Vizinhos,85660000,Viaduto de Vargas,375,Sagrada Família,APTO,-25.76355307241824,-53.06324480264637,01/06/2023,34:3d:8f:f6:c1:21,FTTH,FTTH799W81R6
136,Tiffany Bond,Tiffany,99999857-2,999.999.870-44,PF,20/04/1980,Dois Vizinhos,85660000,Largo Melissa Cardoso,75,São Francisco Xavier,APTO,-25.75421005993752,-53.04947262185357,(46) 99999-99864,tiffany.bond@emailexemplo.com,17/06/2023,n,GalaxPay,26/06/2023,,,300.0,400,150.0,5,Cliente sugere avaliar a qualidade de vez em quando.,s,auto,auto,Dois Vizinhos,85660000.0,Largo Melissa Cardoso,75.0,São Francisco Xavier,APTO,-25.753593375442303,-53.06900576014094,plano_100mb,APTO,tiffany.bond@meuprovedor.com.br,Dois Vizinhos,85660000,Largo Melissa Cardoso,75,São Francisco Xavier,APTO,-25.7561445992678,-53.04853495115173,03/07/2023,36:53:91:ae:cd:9e,FTTH,FTTH370P43F8
137,Edward Brock,Edward,99999856-0,999.999.869-00,PF,14/06/1989,Francisco Beltrão,85601000,Pátio Gael Henrique Mendes,46,Bairro Vila Nova,Casa,-26.07880314409336,-53.04313719570376,(46) 99999-99863,edward.brock@emailexemplo.com,16/05/2023,n,EFÍ,16/05/2023,,,349.9,500,200.0,18,,s,auto,auto,,,,,,,,,plano_150mb,Casa,edward.brock@meuprovedor.com.br,Francisco Beltrão,85601000,Pátio Gael Henrique Mendes,46,Bairro Vila Nova,Casa,-26.07419822790411,-53.03922979731765,19/05/2023,30:92:e2:6c:a1:ab,FTTH,FTTH481Z00P9
138,Brandon Barrett MD,Brandon,99999855-9,999.999.868-20,PF,17/05/1993,Pato Branco,85501000,Lagoa de Novaes,66,Anchieta,APTO,-26.22290950592441,-52.68948384720277,(46) 99999-99862,brandon.barrett.md@emailexemplo.com,21/02/2023,n,EFÍ,02/03/2023,,,189.9,700,299.9,21,Cliente quer Wi-Fi potente em toda casa.,s,auto,auto,,,,,,,,,plano_300mb,APTO,brandon.barrett.md@meuprovedor.com.br,Pato Branco,85501000,Lagoa de Novaes,66,Anchieta,APTO,-26.227329808489085,-52.68964636006803,05/03/2023,02:8a:a1:ef:b2:5b,FTTH,FTTH110M49N2
139,Erin Williams,Erin,99999854-7,999.999.867-49,PF,16/01/1958,Dois Vizinhos,85660000,Trevo Leão,83,Vitória,Casa,-25.747533669067494,-53.07786289211124,(46) 99999-99861,erin.williams@emailexemplo.com,11/06/2023,n,Boleto Próprio,12/06/2023,,,300.0,400,150.0,9,,s,auto,auto,,,,,,,,,plano_100mb,Casa,erin.williams@meuprovedor.com.br,Dois Vizinhos,85660000,Trevo Leão,83,Vitória,Casa,-25.744844699336557,-53.077946704244944,19/06/2023,ce:2c:bf:39:3e:eb,FTTH,FTTH894M63V4
140,Deborah Norton,Deborah,99999853-5,999.999.866-68,PF,17/08/1989,Pato Branco,85501000,Conjunto Jesus,236,Anchieta,Casa,-26.26169763227092,-52.68714728168775,(46) 99999-99860,deborah.norton@emailexemplo.com,12/05/2023,n,EFÍ,17/05/2023,,,189.9,700,299.9,13,,s,auto,auto,Pato Branco,85501000.0,Conjunto Jesus,236.0,Anchieta,Casa,-26.26169763227092,-52.68714728168775,plano_300mb,Casa,deborah.norton@meuprovedor.com.br,Pato Branco,85660000,Praia da Paz,731,Bortot,Casa,-26.21899068985925,-52.676877875682486,22/05/2023,bc:a8:78:6b:50:26,FTTH,FTTH066H69U1
141,Natalie Nelson,Natalie,99999852-3,999.999.865-87,PF,25/09/1979,Francisco Beltrão,85601000,Recanto de Monteiro,2,Comunidade Secção Progresso,APTO,-26.06156924479132,-52.98458442134403,(46) 99999-99859,natalie.nelson@emailexemplo.com,02/02/2023,n,GalaxPay,09/02/2023,,,349.9,500,200.0,19,Cliente quer segunda via do contrato via e-mail.,s,auto,auto,,,,,,,,,plano_150mb,APTO,natalie.nelson@meuprovedor.com.br,Francisco Beltrão,85601000,Recanto de Monteiro,2,Comunidade Secção Progresso,APTO,-26.05034737068558,-52.98973028034725,11/02/2023,4e:eb:d1:df:04:19,RADIO,
142,Dale Cruz,Dale,99999851-1,999.999.864-04,PF,14/07/1981,Francisco Beltrão,85601000,Via Cavalcanti,5,Bairro São Cristovão,Casa,-53.06525321539863,-26.086849645012915,(46) 99999-99858,dale.cruz@emailexemplo.com,25/06/2023,n,GalaxPay,02/07/2023,,,349.9,500,200.0,19,,s,auto,auto,Francisco Beltrão,85601000.0,Via Cavalcanti,5.0,Bairro São Cristovão,Casa,-26.086849645012915,-53.06525321539863,plano_150mb,Casa,dale.cruz@meuprovedor.com.br,Francisco Beltrão,85601000,Via Cavalcanti,5,Bairro São Cristovão,Casa,-26.086849645012915,-53.06525321539863,08/07/2023,2c:24:2a:61:28:36,FTTH,FTTH668Y50J0
143,Maria Hayes,Maria,99999849-3,999.999.863-15,PF,08/12/1997,Francisco Beltrão,85601000,Aeroporto de Dias,14,Comunidade São João,Casa,-26.08828309792008,-53.10846754437523,(46) 99999-99857,maria.hayes@emailexemplo.com,24/03/2023,n,Santander,30/03/2023,,,349.9,500,200.0,25,,s,auto,auto,,,,,,,,,plano_150mb,Casa,maria.hayes@meuprovedor.com.br,Francisco Beltrão,85601000,Aeroporto de Dias,14,Comunidade São João,Casa,-26.09118807822248,-53.1093306272332,05/04/2023,5a:9d:dd:89:10:d7,RADIO,
144,Lindsey Perez,Lindsey,99999848-1,999.999.862-34,PF,20/06/1954,Francisco Beltrão,85601000,Via Fogaça,210,Bairro Industrial,APTO,-26.0845330041162,-53.04428664088263,(46) 99999-99856,lindsey.perez@emailexemplo.com,23/03/2023,n,GalaxPay,01/04/2023,,,349.9,500,200.0,21,,s,auto,auto,,,,,,,,,plano_150mb,APTO,lindsey.perez@meuprovedor.com.br,Francisco Beltrão,85601000,Via Fogaça,210,Bairro Industrial,APTO,-26.086119545179773,-53.04180127468073,07/04/2023,ee:51:5e:2b:36:46,FTTH,FTTH315U16G8
145,Sean Barry,Sean,99999846-8,999.999.861-53,PF,20/12/1996,Francisco Beltrão,85601000,Viela de Sousa,1,Comunidade Vila Rural Gralha Azul,APTO,-26.077919286215888,-53.00132345709967,(46) 99999-99855,sean.barry@emailexemplo.com,11/01/2023,n,EFÍ,21/01/2023,,,349.9,500,200.0,6,Cliente pensa em adicionar TV ou telefone depois.,s,auto,auto,,,,,,,,,plano_150mb,APTO,sean.barry@meuprovedor.com.br,Francisco Beltrão,85601000,Viela de Sousa,1,Comunidade Vila Rural Gralha Azul,APTO,-26.081770290730255,-53.00007968492406,24/01/2023,e4:ab:82:b9:6d:7f,RADIO,
146,Ashley Patterson MD,Ashley,99999845-6,999.999.860-72,PF,04/06/1972,Dois Vizinhos,85660000,Morro Otto Oliveira,3,Centro Sul,APTO,-25.73716324291628,-53.06100239592974,(46) 99999-99854,ashley.patterson.md@emailexemplo.com,03/02/2023,n,GalaxPay,04/02/2023,,,300.0,400,150.0,12,,s,auto,auto,,,,,,,,,plano_100mb,APTO,ashley.patterson.md@meuprovedor.com.br,Pato Branco,85660000,Quadra Porto,177,Pinheirinho,APTO,-26.24656470904281,-52.68067015609163,08/02/2023,08:bc:81:01:2a:06,FTTH,FTTH850L06M7
147,Trevor Smith,Trevor,99999844-4,999.999.859-39,PF,16/02/1967,Dois Vizinhos,85660000,Recanto Albuquerque,366,São Francisco de Assis,APTO,-25.74480328742964,-53.06364852659432,(46) 99999-99853,trevor.smith@emailexemplo.com,14/05/2023,n,GalaxPay,18/05/2023,,,300.0,400,150.0,7,Cliente quer Wi-Fi potente em toda casa.,s,auto,auto,,,,,,,,,plano_100mb,APTO,trevor.smith@meuprovedor.com.br,Dois Vizinhos,85660000,Recanto Albuquerque,366,São Francisco de Assis,APTO,-25.74394152176891,-53.06379368037345,24/05/2023,6a:51:9a:09:3d:7c,FTTH,FTTH680K98Q6
148,Brittney Ellison,Brittney,99999843-2,999.999.858-58,PF,08/05/1973,Dois Vizinhos,85660000,Loteamento de Fonseca,35,Esperança,APTO,-25.755773183644248,-53.07310044368651,(46) 99999-99852,brittney.ellison@emailexemplo.com,03/03/2023,n,Boleto Próprio,06/03/2023,,9.0,300.0,400,150.0,16,,n,manual,manual,Dois Vizinhos,85660000.0,Loteamento de Fonseca,35.0,Esperança,APTO,-25.73413851505215,-53.0379233657929,plano_100mb,APTO,brittney.ellison@meuprovedor.com.br,Dois Vizinhos,85660000,Loteamento de Fonseca,35,Esperança,APTO,-25.75565761874388,-53.07058043372754,11/03/2023,c6:89:c2:50:44:c8,FTTH,FTTH969G41S3
149,Jean Williams,Jean,99999842-0,999.999.857-77,PF,10/01/1978,Pato Branco,85501000,Setor Monteiro,22,Vila Esperança,Casa,-26.229363940633675,-52.70144618280527,(46) 99999-99851,jean.williams@emailexemplo.com,02/01/2023,n,GalaxPay,03/01/2023,,,189.9,700,299.9,17,,s,auto,auto,,,,,,,,,plano_300mb,Casa,jean.williams@meuprovedor.com.br,Pato Branco,85501000,Setor Monteiro,22,Vila Esperança,Casa,-26.230356983243496,-52.70027835748863,05/01/2023,1a:0b:f7:6c:81:2b,FTTH,FTTH673A13C6
150,Kari Lopez,Kari,99999841-9,999.999.856-96,PF,09/07/1998,Dois Vizinhos,85660000,Jardim de Ramos,7,Jardim da Colina,Casa,-25.732660373529846,-53.07351204183465,(46) 99999-99850,kari.lopez@emailexemplo.com,05/03/2023,n,Santander,05/03/2023,,,300.0,400,150.0,13,Cliente quer segunda via do contrato via e-mail.,s,auto,auto,,,,,,,,,plano_100mb,Casa,kari.lopez@meuprovedor.com.br,Dois Vizinhos,85660000,Jardim de Ramos,7,Jardim da Colina,Casa,-25.727378706293425,-53.072522607433,08/03/2023,cc:93:7d:b2:f2:e8,FTTH,FTTH882S39M8
151,Joan Bradford,Joan,99999840-7,999.999.855-05,PF,08/01/1973,Francisco Beltrão,85601000,Alameda Farias,28,Bairro São Cristovão,APTO,-26.04658596676512,-53.03457497813508,(46) 99999-99849,joan.bradford@emailexemplo.com,17/05/2023,n,GalaxPay,27/05/2023,,,349.9,500,200.0,9,,s,auto,auto,,,,,,,,,plano_150mb,APTO,joan.bradford@meuprovedor.com.br,Dois Vizinhos,85660000,Colônia de Gomes,95,Santo Antônio,Casa,-25.76878154632087,-53.06032140426825,31/05/2023,7e:ea:fb:1a:6f:17,FTTH,FTTH364W05B8
152,Donald Edwards,Donald,99999839-0,999.999.854-24,PF,31/10/1998,Francisco Beltrão,85601000,Via Thales Santos,19,Comunidade Vila Rural Gralha Azul,Casa,-26.08297716484356,-52.99887741685777,(46) 99999-99848,donald.edwards@emailexemplo.com,10/02/2023,n,Santander,18/02/2023,,6.0,349.9,500,200.0,25,,n,manual,manual,Francisco Beltrão,85601000.0,Via Thales Santos,19.0,Comunidade Vila Rural Gralha Azul,Casa,-26.07190245021186,-53.0613452100186,plano_150mb,Casa,donald.edwards@meuprovedor.com.br,Francisco Beltrão,85601000,Via Thales Santos,19,Comunidade Vila Rural Gralha Azul,Casa,-26.083349538403603,-52.99714785175336,22/02/2023,52:95:e8:7e:5e:e4,RADIO,
153,John Garza,John,720.52469-45,00.099.999/9853-01,PJ,28/01/1958,Dois Vizinhos,85660000,Vale Enzo Albuquerque,64,Vitória,Loja,-25.74095813658752,-53.07929186319,(46) 99999-99847,john.garza@emailexemplo.com,10/02/2023,n,EFÍ,17/02/2023,,,300.0,400,150.0,17,,s,auto,auto,Dois Vizinhos,85660000.0,Vale Enzo Albuquerque,64.0,Vitória,Loja,-25.74345785951928,-53.0377548082358,plano_100mb,Loja,john.garza@meuprovedor.com.br,Dois Vizinhos,85660000,Vale Enzo Albuquerque,64,Vitória,Loja,-25.744047699175965,-53.07491614381679,20/02/2023,ac:fb:4b:75:6d:84,FTTH,FTTH488F00A1
154,William Jones,William,99999838-9,999.999.853-43,PF,15/11/1967,Francisco Beltrão,85601000,Jardim de Novais,128,Comunidade Rio do Mato,Casa,-26.08693864446699,-53.05750335236059,(46) 99999-99846,william.jones@emailexemplo.com,10/01/2023,n,EFÍ,10/01/2023,,,349.9,500,200.0,17,Cliente exige segurança online forte.,s,auto,auto,,,,,,,,,plano_150mb,Casa,william.jones@meuprovedor.com.br,Pato Branco,85660000,Estrada de Nunes,939,Novo Horizonte,APTO,-26.25367247146041,-52.669180728607394,15/01/2023,24:c2:da:05:0a:7f,FTTH,FTTH251J34F4
155,Scott Lee,Scott,99999837-7,999.999.852-62,PF,09/06/1992,Pato Branco,85501000,Passarela Vieira,9,Bortot,APTO,-26.241652729959696,-52.656228027444186,(46) 99999-99845,scott.lee@emailexemplo.com,02/06/2023,n,EFÍ,02/06/2023,24/02/2024,,189.9,700,299.9,9,Cliente espera um roteador moderno na instalação.,n,manual,outro,,,,,,,,,plano_300mb,APTO,scott.lee@meuprovedor.com.br,Francisco Beltrão,85660000,Passarela de Sampaio,42,São Francisco de Assis,APTO,-26.07508988115447,-53.05680822972098,08/06/2023,ba:e3:e5:aa:71:bc,FTTH,FTTH502A48E3
156,Nicholas Decker,Nicholas,99999836-5,999.999.851-81,PF,10/08/1957,Pato Branco,85501000,Jardim Sabrina Macedo,7,Bonatto,Casa,-26.24333344079561,-52.66620098486999,(46) 99999-99844,nicholas.decker@emailexemplo.com,01/04/2023,n,Santander,08/04/2023,,7.0,189.9,700,299.9,14,,n,manual,manual,,,,,,,,,plano_300mb,Casa,nicholas.decker@meuprovedor.com.br,Pato Branco,85501000,Jardim Sabrina Macedo,7,Bonatto,Casa,-26.246600138501,-52.66451371075494,13/04/2023,ae:64:ee:91:68:3b,FTTH,FTTH082Q88V2
157,Hector Howe,Hector,99999835-3,999.999.850-09,PF,25/03/2003,Francisco Beltrão,85601000,Jardim de Moreira,25,Comunidade Linha Triton,APTO,-26.042811164035808,-53.06188682225289,(46) 99999-99843,hector.howe@emailexemplo.com,09/06/2023,n,Santander,14/06/2023,,,349.9,500,200.0,19,,s,auto,auto,Francisco Beltrão,85601000.0,Jardim de Moreira,25.0,Comunidade Linha Triton,APTO,-26.042811164035808,-53.06188682225289,plano_150mb,APTO,hector.howe@meuprovedor.com.br,Francisco Beltrão,85660000,Lagoa Montenegro,4,Santo Antônio,Casa,-26.02896849322409,-53.05270366722224,19/06/2023,08:3d:01:51:8b:8e,FTTH,FTTH090H39A1
158,Christopher Moss,Christopher,99999834-1,999.999.849-67,PF,16/06/1962,Francisco Beltrão,85601000,Ladeira Alana Barros,84,Comunidade Linha São Paula,APTO,-26.084875379570864,-53.0414426526799,(46) 99999-99842,christopher.moss@emailexemplo.com,20/01/2023,n,GalaxPay,27/01/2023,,,349.9,500,200.0,9,,s,auto,auto,,,,,,,,,plano_150mb,APTO,christopher.moss@meuprovedor.com.br,Dois Vizinhos,85660000,Sítio da Costa,33,Centro,APTO,-25.74624665917559,-53.055195745395686,03/02/2023,10:25:04:e6:cf:ec,FTTH,FTTH634B88S9
159,Linda Palmer,Linda,99999832-8,999.999.848-86,PF,31/05/1992,Dois Vizinhos,85660000,Passarela Cardoso,29,São Francisco Xavier,Casa,-25.75759675508421,-53.04947015725486,(46) 99999-99841,linda.palmer@emailexemplo.com,01/02/2023,n,EFÍ,05/02/2023,,,300.0,400,150.0,17,,s,auto,auto,,,,,,,,,plano_100mb,Casa,linda.palmer@meuprovedor.com.br,Dois Vizinhos,85660000,Passarela Cardoso,29,São Francisco Xavier,Casa,-25.754303701805178,-53.04933256325326,11/02/2023,00:b3:52:13:f5:08,FTTH,FTTH085G78Y0
160,Michelle Turner,Michelle,99999831-6,999.999.847-03,PF,02/01/2006,Dois Vizinhos,85660000,Colônia Aragão,449,Centro Norte,Casa,-25.74264075989121,-53.056806165843,(46) 99999-99840,michelle.turner@emailexemplo.com,06/05/2023,n,Santander,14/05/2023,05/12/2023,,300.0,400,150.0,22,,s,auto,auto,,,,,,,,,plano_100mb,Casa,michelle.turner@meuprovedor.com.br,Dois Vizinhos,85660000,Colônia Aragão,449,Centro Norte,Casa,-25.743377141656804,-53.05875177135375,16/05/2023,d0:15:bc:2a:a6:9e,FTTH,FTTH370W24Z5
161,Justin Davis,Justin,99999830-4,999.999.846-14,PF,21/02/1998,Pato Branco,85501000,Ladeira Sophie Nascimento,4,Parque do Som,APTO,-26.21807960080968,-52.700292252955656,(46) 99999-99839,justin.davis@emailexemplo.com,04/05/2023,n,Santander,10/05/2023,,,189.9,700,299.9,14,,s,auto,auto,,,,,,,,,plano_300mb,APTO,justin.davis@meuprovedor.com.br,Francisco Beltrão,85660000,Vereda de Cavalcante,33,São Francisco de Assis,APTO,-26.07890940721002,-53.06136658370079,17/05/2023,b4:ed:44:3d:99:51,FTTH,FTTH297D45O5
162,Alexandria Robinson,Alexandria,99999829-8,999.999.845-33,PF,06/08/1959,Pato Branco,85501000,Loteamento Calebe Lopes,32,São Vicente,APTO,-26.246054392362087,-52.67294567568902,(46) 99999-99838,alexandria.robinson@emailexemplo.com,22/06/2023,n,GalaxPay,25/06/2023,,,189.9,700,299.9,12,,s,auto,auto,,,,,,,,,plano_300mb,APTO,alexandria.robinson@meuprovedor.com.br,Pato Branco,85501000,Loteamento Calebe Lopes,32,São Vicente,APTO,-26.24779133547466,-52.66879607151277,01/07/2023,28:38:49:8f:35:62,FTTH,FTTH430G30Q3
163,Jennifer Clark,Jennifer,99999828-6,999.999.844-52,PF,02/08/1997,Dois Vizinhos,85660000,Sítio Allana Lopes,37,Sagrada Família,Casa,-25.757966639683342,-53.06411438978719,(46) 99999-99837,jennifer.clark@emailexemplo.com,09/01/2023,n,Boleto Próprio,10/01/2023,,,300.0,400,150.0,16,,s,auto,auto,,,,,,,,,plano_100mb,Casa,jennifer.clark@meuprovedor.com.br,Dois Vizinhos,85660000,Sítio Allana Lopes,37,Sagrada Família,Casa,-25.759274490062925,-53.06699143665798,14/01/2023,a8:0a:15:d6:79:24,FTTH,FTTH923L51G6
164,Brad Pierce,Brad,99999827-4,999.999.843-71,PF,14/10/1987,Pato Branco,85501000,Vale de da Cruz,33,Baixada,APTO,-26.23737302235388,-52.67609238191348,(46) 99999-99836,brad.pierce@emailexemplo.com,21/04/2023,n,EFÍ,23/04/2023,,,189.9,700,299.9,12,,s,auto,auto,,,,,,,,,plano_300mb,APTO,brad.pierce@meuprovedor.com.br,Pato Branco,85501000,Vale de da Cruz,33,Baixada,APTO,-26.238497848349933,-52.67008342516057,26/04/2023,6e:2b:a8:8e:75:f6,FTTH,FTTH520Q48S1
165,Corey Williams,Corey,99999826-2,999.999.842-90,PF,22/12/1987,Dois Vizinhos,85660000,Vereda de Almeida,93,São Francisco de Assis,APTO,-25.74643371958311,-53.06388196910965,(46) 99999-99835,corey.williams@emailexemplo.com,19/01/2023,n,Boleto Próprio,20/01/2023,,,300.0,400,150.0,11,Cliente quer saber antes de qualquer manutenção na rede.,s,auto,auto,,,,,,,,,plano_100mb,APTO,corey.williams@meuprovedor.com.br,Dois Vizinhos,85660000,Vereda de Almeida,93,São Francisco de Assis,APTO,-25.73773106307869,-53.066941354868845,27/01/2023,02:80:8b:85:82:eb,FTTH,FTTH696M63D3
166,Hayley Hall,Hayley,99999825-0,999.999.841-00,PF,23/09/1955,Pato Branco,85501000,Campo da Mata,304,Anchieta,Casa,-26.22946907923132,-52.68281236763207,(46) 99999-99834,hayley.hall@emailexemplo.com,10/03/2023,n,Boleto Próprio,10/03/2023,,,189.9,700,299.9,8,Cliente pensa em adicionar TV ou telefone depois.,s,auto,auto,Pato Branco,85501000.0,Campo da Mata,304.0,Anchieta,Casa,-26.266744108321618,-52.70730986110544,plano_300mb,Casa,hayley.hall@meuprovedor.com.br,Pato Branco,85501000,Campo da Mata,304,Anchieta,Casa,-26.2261694683308,-52.687463900585726,15/03/2023,3e:d3:49:8e:1f:98,FTTH,FTTH614P71L6
167,James Mcdowell,James,99999824-9,999.999.840-29,PF,12/02/2006,Francisco Beltrão,85601000,Vereda Ana Clara Marques,57,Comunidade Nova Concórdia,APTO,-26.09079367247285,-53.00526275358266,(46) 99999-99833,james.mcdowell@emailexemplo.com,09/06/2023,n,GalaxPay,12/06/2023,,16.0,349.9,500,200.0,20,,n,manual,outro,,,,,,,,,plano_150mb,APTO,james.mcdowell@meuprovedor.com.br,Francisco Beltrão,85601000,Vereda Ana Clara Marques,57,Comunidade Nova Concórdia,APTO,-26.096329627241136,-53.00423966108715,18/06/2023,5e:d0:7f:d1:ef:df,FTTH,FTTH967U06H0
168,Ryan Glass,Ryan,99999823-7,999.999.839-95,PF,18/03/2005,Francisco Beltrão,85601000,Ladeira de Novais,14,Comunidade São João,Casa,-26.02915455323895,-53.05349430043297,(46) 99999-99832,ryan.glass@emailexemplo.com,16/01/2023,n,Santander,24/01/2023,,,349.9,500,200.0,15,,s,auto,auto,,,,,,,,,plano_150mb,Casa,ryan.glass@meuprovedor.com.br,Pato Branco,85660000,Esplanada Rebeca Fonseca,38,Amadori,Casa,-26.19386049583373,-52.67216554549732,26/01/2023,ce:48:b1:80:f7:5f,FTTH,FTTH240H85N4
169,Mary Maldonado,Mary,99999822-5,999.999.838-04,PF,31/12/1972,Pato Branco,85501000,Lagoa Santos,47,Fraron,APTO,-26.20053144958562,-52.69708336450891,(46) 99999-99831,mary.maldonado@emailexemplo.com,19/04/2023,n,GalaxPay,29/04/2023,,,189.9,700,299.9,14,,s,auto,auto,Pato Branco,85501000.0,Lagoa Santos,47.0,Fraron,APTO,-26.264839530267107,-52.68532465591384,plano_300mb,APTO,mary.maldonado@meuprovedor.com.br,Pato Branco,85501000,Lagoa Santos,47,Fraron,APTO,-26.205465591767485,-52.69186048578558,01/05/2023,2c:db:0c:24:e4:b2,FTTH,FTTH771A87G6
170,Lisa White,Lisa,99999821-3,999.999.837-23,PF,29/05/1964,Dois Vizinhos,85660000,Quadra de Correia,86,Vitória,Casa,-25.7403905434659,-53.074987470175714,(46) 99999-99830,lisa.white@emailexemplo.com,13/01/2023,n,EFÍ,13/01/2023,,,300.0,400,150.0,11,,s,auto,auto,Dois Vizinhos,85660000.0,Quadra de Correia,86.0,Vitória,Casa,-25.74823544236533,-53.04448415413718,plano_100mb,Casa,lisa.white@meuprovedor.com.br,Dois Vizinhos,85660000,Quadra de Correia,86,Vitória,Casa,-25.748119511457997,-53.079113179754565,19/01/2023,2e:a9:49:28:e6:44,FTTH,FTTH375C53U8
171,Melissa Baker,Melissa,99999820-1,999.999.836-42,PF,04/05/1985,Pato Branco,85501000,Área Moreira,196,Trevo da Guarany,APTO,-26.197246187986813,-52.68664439335855,(46) 99999-99829,melissa.baker@emailexemplo.com,18/03/2023,n,GalaxPay,27/03/2023,,,189.9,700,299.9,10,Cliente quer saber antes de qualquer manutenção na rede.,s,auto,auto,,,,,,,,,plano_300mb,APTO,melissa.baker@meuprovedor.com.br,Francisco Beltrão,85660000,Esplanada Otto Pinto,45,Centro Norte,Casa,-26.028615568504648,-53.032603305460505,02/04/2023,92:79:19:57:36:c7,FTTH,FTTH105T21V9
172,Anthony Taylor,Anthony,99999819-5,999.999.835-61,PF,29/06/1970,Pato Branco,85501000,Sítio Maria Cecília Machado,61,São Roque,Casa,-26.26186486935613,-52.69592063225297,(46) 99999-99828,anthony.taylor@emailexemplo.com,21/03/2023,n,GalaxPay,31/03/2023,,,189.9,700,299.9,13,,s,auto,auto,Pato Branco,85501000.0,Sítio Maria Cecília Machado,61.0,São Roque,Casa,-26.26144150555804,-52.67782365160825,plano_300mb,Casa,anthony.taylor@meuprovedor.com.br,Pato Branco,85501000,Sítio Maria Cecília Machado,61,São Roque,Casa,-26.260110674884,-52.69547629886794,05/04/2023,7a:ca:71:70:a0:b9,FTTH,FTTH178G90Z5
173,James Mclaughlin,James,99999818-3,999.999.834-80,PF,24/06/1970,Francisco Beltrão,85601000,Alameda Correia,32,Comunidade Santa Bárbara,APTO,-26.096410698577287,-53.10197700383177,(46) 99999-99827,james.mclaughlin@emailexemplo.com,18/04/2023,n,Boleto Próprio,22/04/2023,,,349.9,500,200.0,25,,s,auto,auto,,,,,,,,,plano_150mb,APTO,james.mclaughlin@meuprovedor.com.br,Francisco Beltrão,85601000,Alameda Correia,32,Comunidade Santa Bárbara,APTO,-26.09765616139287,-53.09937592345894,24/04/2023,ec:cd:ca:b6:59:e7,RADIO,
174,Sydney Schwartz,Sydney,99999817-1,999.999.833-08,PF,31/01/1959,Pato Branco,85501000,Jardim da Cunha,38,Baixada,APTO,-26.227284414084213,-52.71479839618058,(46) 99999-99826,sydney.schwartz@emailexemplo.com,10/06/2023,n,GalaxPay,17/06/2023,,,189.9,700,299.9,13,Cliente espera um roteador moderno na instalação.,s,auto,auto,,,,,,,,,plano_300mb,APTO,sydney.schwartz@meuprovedor.com.br,Pato Branco,85660000,Núcleo de Moreira,1,Centro,APTO,-26.22907648919673,-52.67484805755316,19/06/2023,4e:74:07:c4:1b:33,FTTH,FTTH726L73E8
175,Brandon Johnson,Brandon,99999815-8,999.999.832-19,PF,11/08/1999,Pato Branco,85501000,Lago de Abreu,385,São Roque,Casa,-26.192268699665384,-52.703525176873214,(46) 99999-99825,brandon.johnson@emailexemplo.com,11/01/2023,n,GalaxPay,20/01/2023,,,189.9,700,299.9,12,,s,auto,auto,Pato Branco,85501000.0,Lago de Abreu,385.0,São Roque,Casa,-26.192268699665384,-52.703525176873214,plano_300mb,Casa,brandon.johnson@meuprovedor.com.br,Dois Vizinhos,85660000,Pátio de Nascimento,94,Da Luz,Casa,-25.732555482860008,-53.05635490915559,26/01/2023,4e:e2:ab:5e:40:b0,FTTH,FTTH695I13V1
176,Amanda Williams,Amanda,99999814-6,999.999.831-38,PF,23/08/1964,Pato Branco,85501000,Alameda Ferreira,4,Cristo Rei,APTO,-26.25633414382148,-52.67471661755668,(46) 99999-99824,amanda.williams@emailexemplo.com,18/01/2023,n,Santander,25/01/2023,,,189.9,700,299.9,16,,s,auto,auto,,,,,,,,,plano_300mb,APTO,amanda.williams@meuprovedor.com.br,Pato Branco,85501000,Alameda Ferreira,4,Cristo Rei,APTO,-26.250928710972584,-52.67522742784463,28/01/2023,9a:47:ff:33:ed:82,FTTH,FTTH962Q12E3
