cliente_codigo,cliente_nome,cliente_apelido,cliente_rg_ie,cliente_cpf_cnpj,cliente_tipo_pessoa,cliente_data_nascimento,cliente_end_cidade,cliente_end_cep,cliente_end_rua,cliente_end_numero,cliente_end_bairro,cliente_end_complemento,cliente_end_latitude,cliente_end_longitude,cliente_telefones,ponto_emails,cliente_data_cadastro,cliente_parceiro,contrato_carteira,cliente_data_adesao,cliente_data_recisao,contrato_fidelidade,contrato_valor_adesao,contrato_valor_rescisão,contrato_valor_mensal,contrato_dia_vencimento,contrato_observacoes,contrato_faturavel,contrato_tipo_faturamento,contrato_nfe2x_tipo_lancamento,contrato_end_cidade,contrato_end_cep,contrato_end_rua,contrato_end_numero,contrato_end_bairro,contrato_end_complemento,contrato_end_latitude,contrato_end_longitude,ponto_plano,ponto_nome,ponto_ppp_usuario,ponto_end_cidade,ponto_end_cep,ponto_end_rua,ponto_end_numero,ponto_end_bairro,ponto_end_complemento,ponto_end_latitude,ponto_end_longitude,ponto_data_ativacao,ponto_mac,ponto_tecnologia,ponto_serial
136,Tiffany Bond,Tiffany,99999857-2,999.999.870-44,PF,20/04/1980,Dois Vizinhos,85660000,Largo Melissa Cardoso,75,São Francisco Xavier,APTO,-25.753593375442303,-53.06900576014094,(46) 99999-99864,tiffany.bond@emailexemplo.com,17/06/2023,n,GalaxPay,26/06/2023,,,300,400,150,5,Cliente sugere avaliar a qualidade de vez em quando.,s,auto,auto,Dois Vizinhos,85660000,Largo Melissa Cardoso,75,São Francisco Xavier,APTO,-25.753593375442303,-53.06900576014094,plano_100mb,APTO,tiffany.bond@meuprovedor.com.br,Dois Vizinhos,85660000,Largo Melissa Cardoso,75,São Francisco Xavier,APTO,-25.753593375442303,-53.06900576014094,03/07/2023,36:53:91:ae:cd:9e,RADIO,
137,Edward Brock,Edward,99999856-0,999.999.869-00,PF,14/06/1989,Francisco Beltrão,85601000,Pátio Gael Henrique Mendes,46,Bairro Vila Nova,Casa,-26.075607617815983,-53.0449601510364,(46) 99999-99863,edward.brock@emailexemplo.com,16/05/2023,n,EFÍ,16/05/2023,,,349.90,500,200,18,,s,auto,auto,,,,,,,,,plano_150mb,Casa,edward.brock@meuprovedor.com.br,Francisco Beltrão,85601000,Pátio Gael Henrique Mendes,46,Bairro Vila Nova,Casa,-26.075607617815983,-53.0449601510364,19/05/2023,30:92:e2:6c:a1:ab,FTTH,FTTH481Z00P9
138,Brandon Barrett MD,Brandon,99999855-9,999.999.868-20,PF,17/05/1993,Pato Branco,85501000,Lagoa de Novaes,66,Anchieta,APTO,-26.22095152575166,-52.706915407183104,(46) 99999-99862,brandon.barrett.md@emailexemplo.com,21/02/2023,n,EFÍ,02/03/2023,,,189.90,700,299.90,21,Cliente quer Wi-Fi potente em toda casa.,s,auto,auto,,,,,,,,,plano_300mb,APTO,brandon.barrett.md@meuprovedor.com.br,Pato Branco,85501000,Lagoa de Novaes,66,Anchieta,APTO,-26.22095152575166,-52.706915407183104,05/03/2023,02:8a:a1:ef:b2:5b,RADIO,
139,Erin Williams,Erin,99999854-7,999.999.867-49,PF,16/01/1958,Dois Vizinhos,85660000,Trevo Leão,83,Vitória,Casa,-25.751409762328695,-53.04559461804039,(46) 99999-99861,erin.williams@emailexemplo.com,11/06/2023,n,Boleto Próprio,12/06/2023,,,300,400,150,9,,s,auto,auto,,,,,,,,,plano_100mb,Casa,erin.williams@meuprovedor.com.br,Dois Vizinhos,85660000,Trevo Leão,83,Vitória,Casa,-25.751409762328695,-53.04559461804039,19/06/2023,ce:2c:bf:39:3e:eb,FTTH,FTTH050A37H9
140,Deborah Norton,Deborah,99999853-5,999.999.866-68,PF,17/08/1989,Pato Branco,85501000,Conjunto Jesus,236,Anchieta,Casa,-26.26169763227092,-52.68714728168775,(46) 99999-99860,deborah.norton@emailexemplo.com,12/05/2023,n,EFÍ,17/05/2023,,,189.90,700,299.90,13,,s,auto,auto,Pato Branco,85501000,Conjunto Jesus,236,Anchieta,Casa,-26.26169763227092,-52.68714728168775,plano_300mb,Casa,deborah.norton@meuprovedor.com.br,Pato Branco,85660000,Praia da Paz,731,Sagrada Família,Casa,-26.20567304927865,-52.68607091878659,22/05/2023,bc:a8:78:6b:50:26,FTTH,FTTH403B44U2
141,Natalie Nelson,Natalie,99999852-3,999.999.865-87,PF,25/09/1979,Francisco Beltrão,85601000,Recanto de Monteiro,2,Comunidade Secção Progresso,APTO,-26.06487396198745,-53.053289567164285,(46) 99999-99859,natalie.nelson@emailexemplo.com,02/02/2023,n,GalaxPay,09/02/2023,,,349.90,500,200,19,Cliente quer segunda via do contrato via e-mail.,s,auto,auto,,,,,,,,,plano_150mb,APTO,natalie.nelson@meuprovedor.com.br,Francisco Beltrão,85601000,Recanto de Monteiro,2,Comunidade Secção Progresso,APTO,-26.06487396198745,-53.053289567164285,11/02/2023,4e:eb:d1:df:04:19,RADIO,
142,Dale Cruz,Dale,99999851-1,999.999.864-04,PF,14/07/1981,Francisco Beltrão,85601000,Via Cavalcanti,5,Bairro São Cristovão,Casa,-26.086849645012915,-53.06525321539863,(46) 99999-99858,dale.cruz@emailexemplo.com,25/06/2023,n,GalaxPay,02/07/2023,,,349.90,500,200,19,,s,auto,auto,Francisco Beltrão,85601000,Via Cavalcanti,5,Bairro São Cristovão,Casa,-26.086849645012915,-53.06525321539863,plano_150mb,Casa,dale.cruz@meuprovedor.com.br,Francisco Beltrão,85601000,Via Cavalcanti,5,Bairro São Cristovão,Casa,-26.086849645012915,-53.06525321539863,08/07/2023,2c:24:2a:61:28:36,FTTH,FTTH668Y50J0
143,Maria Hayes,Maria,99999849-3,999.999.863-15,PF,08/12/1997,Francisco Beltrão,85601000,Aeroporto de Dias,14,Comunidade São João,Casa,-26.08141313629662,-53.06237179333204,(46) 99999-99857,maria.hayes@emailexemplo.com,24/03/2023,n,Santander,30/03/2023,,,349.90,500,200,25,,s,auto,auto,,,,,,,,,plano_150mb,Casa,maria.hayes@meuprovedor.com.br,Francisco Beltrão,85601000,Aeroporto de Dias,14,Comunidade São João,Casa,-26.08141313629662,-53.06237179333204,05/04/2023,5a:9d:dd:89:10:d7,FTTH,FTTH345W55I6
144,Lindsey Perez,Lindsey,99999848-1,999.999.862-34,PF,20/06/1954,Francisco Beltrão,85601000,Via Fogaça,210,Bairro Industrial,APTO,-26.05938616583615,-53.071943370679065,(46) 99999-99856,lindsey.perez@emailexemplo.com,23/03/2023,n,GalaxPay,01/04/2023,,,349.90,500,200,21,,s,auto,auto,,,,,,,,,plano_150mb,APTO,lindsey.perez@meuprovedor.com.br,Francisco Beltrão,85601000,Via Fogaça,210,Bairro Industrial,APTO,-26.05938616583615,-53.071943370679065,07/04/2023,ee:51:5e:2b:36:46,FTTH,FTTH315U16G8
145,Sean Barry,Sean,99999846-8,999.999.861-53,PF,20/12/1996,Francisco Beltrão,85601000,Viela de Sousa,1,Comunidade Vila Rural Gralha Azul,APTO,-26.058150952845608,-53.03312475654493,(46) 99999-99855,sean.barry@emailexemplo.com,11/01/2023,n,EFÍ,21/01/2023,,,349.90,500,200,6,Cliente pensa em adicionar TV ou telefone depois.,s,auto,auto,,,,,,,,,plano_150mb,APTO,sean.barry@meuprovedor.com.br,Francisco Beltrão,85601000,Viela de Sousa,1,Comunidade Vila Rural Gralha Azul,APTO,-26.058150952845608,-53.03312475654493,24/01/2023,e4:ab:82:b9:6d:7f,RADIO,
146,Ashley Patterson MD,Ashley,99999845-6,999.999.860-72,PF,04/06/1972,Dois Vizinhos,85660000,Morro Otto Oliveira,3,Centro Sul,APTO,-25.73716324291628,-53.06100239592974,(46) 99999-99854,ashley.patterson.md@emailexemplo.com,03/02/2023,n,GalaxPay,04/02/2023,,,300,400,150,12,,s,auto,auto,,,,,,,,,plano_100mb,APTO,ashley.patterson.md@meuprovedor.com.br,Pato Branco,85660000,Quadra Porto,177,Esperança,APTO,-26.2012225302873,-52.688788656556795,08/02/2023,08:bc:81:01:2a:06,FTTH,FTTH234T48H8
147,Trevor Smith,Trevor,99999844-4,999.999.859-39,PF,16/02/1967,Dois Vizinhos,85660000,Recanto Albuquerque,366,São Francisco de Assis,APTO,-25.766448405606994,-53.0447043198378,(46) 99999-99853,trevor.smith@emailexemplo.com,14/05/2023,n,GalaxPay,18/05/2023,,,300,400,150,7,Cliente quer Wi-Fi potente em toda casa.,s,auto,auto,,,,,,,,,plano_100mb,APTO,trevor.smith@meuprovedor.com.br,Dois Vizinhos,85660000,Recanto Albuquerque,366,São Francisco de Assis,APTO,-25.766448405606994,-53.0447043198378,24/05/2023,6a:51:9a:09:3d:7c,RADIO,
148,Brittney Ellison,Brittney,99999843-2,999.999.858-58,PF,08/05/1973,Dois Vizinhos,85660000,Loteamento de Fonseca,35,Esperança,APTO,-25.73413851505215,-53.0379233657929,(46) 99999-99852,brittney.ellison@emailexemplo.com,03/03/2023,n,Boleto Próprio,06/03/2023,,9,300,400,150,16,,n,manual,manual,Dois Vizinhos,85660000,Loteamento de Fonseca,35,Esperança,APTO,-25.73413851505215,-53.0379233657929,plano_100mb,APTO,brittney.ellison@meuprovedor.com.br,Dois Vizinhos,85660000,Loteamento de Fonseca,35,Esperança,APTO,-25.73413851505215,-53.0379233657929,11/03/2023,c6:89:c2:50:44:c8,RADIO,
149,Jean Williams,Jean,99999842-0,999.999.857-77,PF,10/01/1978,Pato Branco,85501000,Setor Monteiro,22,Vila Esperança,Casa,-26.24606216484105,-52.7004425403671,(46) 99999-99851,jean.williams@emailexemplo.com,02/01/2023,n,GalaxPay,03/01/2023,,,189.90,700,299.90,17,,s,auto,auto,,,,,,,,,plano_300mb,Casa,jean.williams@meuprovedor.com.br,Pato Branco,85501000,Setor Monteiro,22,Vila Esperança,Casa,-26.24606216484105,-52.7004425403671,05/01/2023,1a:0b:f7:6c:81:2b,FTTH,FTTH636P39V4
150,Kari Lopez,Kari,99999841-9,999.999.856-96,PF,09/07/1998,Dois Vizinhos,85660000,Jardim de Ramos,7,Jardim da Colina,Casa,-25.742190576845807,-53.064559593756684,(46) 99999-99850,kari.lopez@emailexemplo.com,05/03/2023,n,Santander,05/03/2023,,,300,400,150,13,Cliente quer segunda via do contrato via e-mail.,s,auto,auto,,,,,,,,,plano_100mb,Casa,kari.lopez@meuprovedor.com.br,Dois Vizinhos,85660000,Jardim de Ramos,7,Jardim da Colina,Casa,-25.742190576845807,-53.064559593756684,08/03/2023,cc:93:7d:b2:f2:e8,RADIO,
151,Joan Bradford,Joan,99999840-7,999.999.855-05,PF,08/01/1973,Francisco Beltrão,85601000,Alameda Farias,28,Bairro São Cristovão,APTO,-26.046585966765118,-53.03457497813508,(46) 99999-99849,joan.bradford@emailexemplo.com,17/05/2023,n,GalaxPay,27/05/2023,,,349.90,500,200,9,,s,auto,auto,,,,,,,,,plano_150mb,APTO,joan.bradford@meuprovedor.com.br,Dois Vizinhos,85660000,Colônia de Gomes,95,Santo Antônio,Casa,-25.7707475670383,-53.03456013287423,31/05/2023,7e:ea:fb:1a:6f:17,FTTH,FTTH364R04W4
152,Donald Edwards,Donald,99999839-0,999.999.854-24,PF,31/10/1998,Francisco Beltrão,85601000,Via Thales Santos,19,Comunidade Vila Rural Gralha Azul,Casa,-26.07190245021186,-53.0613452100186,(46) 99999-99848,donald.edwards@emailexemplo.com,10/02/2023,n,Santander,18/02/2023,,6,349.90,500,200,25,,n,manual,manual,Francisco Beltrão,85601000,Via Thales Santos,19,Comunidade Vila Rural Gralha Azul,Casa,-26.07190245021186,-53.0613452100186,plano_150mb,Casa,donald.edwards@meuprovedor.com.br,Francisco Beltrão,85601000,Via Thales Santos,19,Comunidade Vila Rural Gralha Azul,Casa,-26.07190245021186,-53.0613452100186,22/02/2023,52:95:e8:7e:5e:e4,FTTH,FTTH230R51P4
153,John Garza,John,720.52469-45,00.099.999/9853-01,PJ,28/01/1958,Dois Vizinhos,85660000,Vale Enzo Albuquerque,64,Vitória,Loja,-25.74345785951928,-53.0377548082358,(46) 99999-99847,john.garza@emailexemplo.com,10/02/2023,n,EFÍ,17/02/2023,,,300,400,150,17,,s,auto,auto,Dois Vizinhos,85660000,Vale Enzo Albuquerque,64,Vitória,Loja,-25.74345785951928,-53.0377548082358,plano_100mb,Loja,john.garza@meuprovedor.com.br,Dois Vizinhos,85660000,Vale Enzo Albuquerque,64,Vitória,Loja,-25.74345785951928,-53.0377548082358,20/02/2023,ac:fb:4b:75:6d:84,FTTH,FTTH018W75N2
154,William Jones,William,99999838-9,999.999.853-43,PF,15/11/1967,Francisco Beltrão,85601000,Jardim de Novais,128,Comunidade Rio do Mato,Casa,-26.08693864446699,-53.05750335236059,(46) 99999-99846,william.jones@emailexemplo.com,10/01/2023,n,EFÍ,10/01/2023,,,349.90,500,200,17,Cliente exige segurança online forte.,s,auto,auto,,,,,,,,,plano_150mb,Casa,william.jones@meuprovedor.com.br,Pato Branco,85660000,Estrada de Nunes,939,Santa Luzia,APTO,-26.201518788150608,-52.65571458508609,15/01/2023,24:c2:da:05:0a:7f,FTTH,FTTH249N84L3
155,Scott Lee,Scott,99999837-7,999.999.852-62,PF,09/06/1992,Pato Branco,85501000,Passarela Vieira,9,Bortot,APTO,-26.241652729959696,-52.656228027444186,(46) 99999-99845,scott.lee@emailexemplo.com,02/06/2023,n,EFÍ,02/06/2023,24/02/2024,,189.90,700,299.90,9,Cliente espera um roteador moderno na instalação.,n,manual,outro,,,,,,,,,plano_300mb,APTO,scott.lee@meuprovedor.com.br,Francisco Beltrão,85660000,Passarela de Sampaio,42,São Francisco de Assis,APTO,-26.07508988115447,-53.05680822972098,08/06/2023,ba:e3:e5:aa:71:bc,FTTH,FTTH502A48E3
156,Nicholas Decker,Nicholas,99999836-5,999.999.851-81,PF,10/08/1957,Pato Branco,85501000,Jardim Sabrina Macedo,7,Bonatto,Casa,-26.22299813250124,-52.714904986602136,(46) 99999-99844,nicholas.decker@emailexemplo.com,01/04/2023,n,Santander,08/04/2023,,7,189.90,700,299.90,14,,n,manual,manual,,,,,,,,,plano_300mb,Casa,nicholas.decker@meuprovedor.com.br,Pato Branco,85501000,Jardim Sabrina Macedo,7,Bonatto,Casa,-26.22299813250124,-52.714904986602136,13/04/2023,ae:64:ee:91:68:3b,FTTH,FTTH940L84X0
157,Hector Howe,Hector,99999835-3,999.999.850-09,PF,25/03/2003,Francisco Beltrão,85601000,Jardim de Moreira,25,Comunidade Linha Triton,APTO,-26.042811164035808,-53.06188682225289,(46) 99999-99843,hector.howe@emailexemplo.com,09/06/2023,n,Santander,14/06/2023,,,349.90,500,200,19,,s,auto,auto,Francisco Beltrão,85601000,Jardim de Moreira,25,Comunidade Linha Triton,APTO,-26.042811164035808,-53.06188682225289,plano_150mb,APTO,hector.howe@meuprovedor.com.br,Francisco Beltrão,85660000,Lagoa Montenegro,4,Santo Antônio,Casa,-26.028968493224095,-53.05270366722224,19/06/2023,08:3d:01:51:8b:8e,FTTH,FTTH090H39A1
158,Christopher Moss,Christopher,99999834-1,999.999.849-67,PF,16/06/1962,Francisco Beltrão,85601000,Ladeira Alana Barros,84,Comunidade Linha São Paula,APTO,-26.084875379570864,-53.0414426526799,(46) 99999-99842,christopher.moss@emailexemplo.com,20/01/2023,n,GalaxPay,27/01/2023,,,349.90,500,200,9,,s,auto,auto,,,,,,,,,plano_150mb,APTO,christopher.moss@meuprovedor.com.br,Dois Vizinhos,85660000,Sítio da Costa,33,Centro,APTO,-25.750165598826232,-53.047903967296705,03/02/2023,10:25:04:e6:cf:ec,FTTH,FTTH837W99Q0
159,Linda Palmer,Linda,99999832-8,999.999.848-86,PF,31/05/1992,Dois Vizinhos,85660000,Passarela Cardoso,29,São Francisco Xavier,Casa,-25.75267350198723,-53.04710829357385,(46) 99999-99841,linda.palmer@emailexemplo.com,01/02/2023,n,EFÍ,05/02/2023,,,300,400,150,17,,s,auto,auto,,,,,,,,,plano_100mb,Casa,linda.palmer@meuprovedor.com.br,Dois Vizinhos,85660000,Passarela Cardoso,29,São Francisco Xavier,Casa,-25.75267350198723,-53.04710829357385,11/02/2023,00:b3:52:13:f5:08,RADIO,
160,Michelle Turner,Michelle,99999831-6,999.999.847-03,PF,02/01/2006,Dois Vizinhos,85660000,Colônia Aragão,449,Centro Norte,Casa,-25.767580003601022,-53.06549394999303,(46) 99999-99840,michelle.turner@emailexemplo.com,06/05/2023,n,Santander,14/05/2023,05/12/2023,,300,400,150,22,,s,auto,auto,,,,,,,,,plano_100mb,Casa,michelle.turner@meuprovedor.com.br,Dois Vizinhos,85660000,Colônia Aragão,449,Centro Norte,Casa,-25.767580003601022,-53.06549394999303,16/05/2023,d0:15:bc:2a:a6:9e,FTTH,FTTH456A15T6
161,Justin Davis,Justin,99999830-4,999.999.846-14,PF,21/02/1998,Pato Branco,85501000,Ladeira Sophie Nascimento,4,Parque do Som,APTO,-26.21807960080968,-52.700292252955656,(46) 99999-99839,justin.davis@emailexemplo.com,04/05/2023,n,Santander,10/05/2023,,,189.90,700,299.90,14,,s,auto,auto,,,,,,,,,plano_300mb,APTO,justin.davis@meuprovedor.com.br,Francisco Beltrão,85660000,Vereda de Cavalcante,33,São Francisco de Assis,APTO,-26.07890940721002,-53.06136658370079,17/05/2023,b4:ed:44:3d:99:51,FTTH,FTTH297D45O5
162,Alexandria Robinson,Alexandria,99999829-8,999.999.845-33,PF,06/08/1959,Pato Branco,85501000,Loteamento Calebe Lopes,32,São Vicente,APTO,-26.19789529377604,-52.695907448767706,(46) 99999-99838,alexandria.robinson@emailexemplo.com,22/06/2023,n,GalaxPay,25/06/2023,,,189.90,700,299.90,12,,s,auto,auto,,,,,,,,,plano_300mb,APTO,alexandria.robinson@meuprovedor.com.br,Pato Branco,85501000,Loteamento Calebe Lopes,32,São Vicente,APTO,-26.19789529377604,-52.695907448767706,01/07/2023,28:38:49:8f:35:62,RADIO,
163,Jennifer Clark,Jennifer,99999828-6,999.999.844-52,PF,02/08/1997,Dois Vizinhos,85660000,Sítio Allana Lopes,37,Sagrada Família,Casa,-25.74376543776308,-53.08675969106908,(46) 99999-99837,jennifer.clark@emailexemplo.com,09/01/2023,n,Boleto Próprio,10/01/2023,,,300,400,150,16,,s,auto,auto,,,,,,,,,plano_100mb,Casa,jennifer.clark@meuprovedor.com.br,Dois Vizinhos,85660000,Sítio Allana Lopes,37,Sagrada Família,Casa,-25.74376543776308,-53.08675969106908,14/01/2023,a8:0a:15:d6:79:24,RADIO,
164,Brad Pierce,Brad,99999827-4,999.999.843-71,PF,14/10/1987,Pato Branco,85501000,Vale de da Cruz,33,Baixada,APTO,-26.216378835917016,-52.71316826849093,(46) 99999-99836,brad.pierce@emailexemplo.com,21/04/2023,n,EFÍ,23/04/2023,,,189.90,700,299.90,12,,s,auto,auto,,,,,,,,,plano_300mb,APTO,brad.pierce@meuprovedor.com.br,Pato Branco,85501000,Vale de da Cruz,33,Baixada,APTO,-26.216378835917016,-52.71316826849093,26/04/2023,6e:2b:a8:8e:75:f6,RADIO,
165,Corey Williams,Corey,99999826-2,999.999.842-90,PF,22/12/1987,Dois Vizinhos,85660000,Vereda de Almeida,93,São Francisco de Assis,APTO,-25.75089555137182,-53.04526116992495,(46) 99999-99835,corey.williams@emailexemplo.com,19/01/2023,n,Boleto Próprio,20/01/2023,,,300,400,150,11,Cliente quer saber antes de qualquer manutenção na rede.,s,auto,auto,,,,,,,,,plano_100mb,APTO,corey.williams@meuprovedor.com.br,Dois Vizinhos,85660000,Vereda de Almeida,93,São Francisco de Assis,APTO,-25.75089555137182,-53.04526116992495,27/01/2023,02:80:8b:85:82:eb,FTTH,FTTH648K61U4
166,Hayley Hall,Hayley,99999825-0,999.999.841-00,PF,23/09/1955,Pato Branco,85501000,Campo da Mata,304,Anchieta,Casa,-26.266744108321618,-52.707309861105436,(46) 99999-99834,hayley.hall@emailexemplo.com,10/03/2023,n,Boleto Próprio,10/03/2023,,,189.90,700,299.90,8,Cliente pensa em adicionar TV ou telefone depois.,s,auto,auto,Pato Branco,85501000,Campo da Mata,304,Anchieta,Casa,-26.266744108321618,-52.707309861105436,plano_300mb,Casa,hayley.hall@meuprovedor.com.br,Pato Branco,85501000,Campo da Mata,304,Anchieta,Casa,-26.266744108321618,-52.707309861105436,15/03/2023,3e:d3:49:8e:1f:98,FTTH,FTTH382H96T5
167,James Mcdowell,James,99999824-9,999.999.840-29,PF,12/02/2006,Francisco Beltrão,85601000,Vereda Ana Clara Marques,57,Comunidade Nova Concórdia,APTO,-26.04690423718051,-53.060062628468714,(46) 99999-99833,james.mcdowell@emailexemplo.com,09/06/2023,n,GalaxPay,12/06/2023,,16,349.90,500,200,20,,n,manual,outro,,,,,,,,,plano_150mb,APTO,james.mcdowell@meuprovedor.com.br,Francisco Beltrão,85601000,Vereda Ana Clara Marques,57,Comunidade Nova Concórdia,APTO,-26.04690423718051,-53.060062628468714,18/06/2023,5e:d0:7f:d1:ef:df,FTTH,FTTH967U06H0
168,Ryan Glass,Ryan,99999823-7,999.999.839-95,PF,18/03/2005,Francisco Beltrão,85601000,Ladeira de Novais,14,Comunidade São João,Casa,-26.02915455323895,-53.05349430043297,(46) 99999-99832,ryan.glass@emailexemplo.com,16/01/2023,n,Santander,24/01/2023,,,349.90,500,200,15,,s,auto,auto,,,,,,,,,plano_150mb,Casa,ryan.glass@meuprovedor.com.br,Pato Branco,85660000,Esplanada Rebeca Fonseca,38,Alto da Colina,Casa,-26.193860495833732,-52.67216554549732,26/01/2023,ce:48:b1:80:f7:5f,RADIO,
169,Mary Maldonado,Mary,99999822-5,999.999.838-04,PF,31/12/1972,Pato Branco,85501000,Lagoa Santos,47,Fraron,APTO,-26.264839530267107,-52.68532465591384,(46) 99999-99831,mary.maldonado@emailexemplo.com,19/04/2023,n,GalaxPay,29/04/2023,,,189.90,700,299.90,14,,s,auto,auto,Pato Branco,85501000,Lagoa Santos,47,Fraron,APTO,-26.264839530267107,-52.68532465591384,plano_300mb,APTO,mary.maldonado@meuprovedor.com.br,Pato Branco,85501000,Lagoa Santos,47,Fraron,APTO,-26.264839530267107,-52.68532465591384,01/05/2023,2c:db:0c:24:e4:b2,FTTH,FTTH637Q89W0
170,Lisa White,Lisa,99999821-3,999.999.837-23,PF,29/05/1964,Dois Vizinhos,85660000,Quadra de Correia,86,Vitória,Casa,-25.74823544236533,-53.04448415413718,(46) 99999-99830,lisa.white@emailexemplo.com,13/01/2023,n,EFÍ,13/01/2023,,,300,400,150,11,,s,auto,auto,Dois Vizinhos,85660000,Quadra de Correia,86,Vitória,Casa,-25.74823544236533,-53.04448415413718,plano_100mb,Casa,lisa.white@meuprovedor.com.br,Dois Vizinhos,85660000,Quadra de Correia,86,Vitória,Casa,-25.74823544236533,-53.04448415413718,19/01/2023,2e:a9:49:28:e6:44,FTTH,FTTH705Z57G8
171,Melissa Baker,Melissa,99999820-1,999.999.836-42,PF,04/05/1985,Pato Branco,85501000,Área Moreira,196,Trevo da Guarany,APTO,-26.197246187986813,-52.68664439335855,(46) 99999-99829,melissa.baker@emailexemplo.com,18/03/2023,n,GalaxPay,27/03/2023,,,189.90,700,299.90,10,Cliente quer saber antes de qualquer manutenção na rede.,s,auto,auto,,,,,,,,,plano_300mb,APTO,melissa.baker@meuprovedor.com.br,Francisco Beltrão,85660000,Esplanada Otto Pinto,45,Centro Norte,Casa,-26.028615568504648,-53.032603305460505,02/04/2023,92:79:19:57:36:c7,FTTH,FTTH105T21V9
172,Anthony Taylor,Anthony,99999819-5,999.999.835-61,PF,29/06/1970,Pato Branco,85501000,Sítio Maria Cecília Machado,61,São Roque,Casa,-26.26144150555804,-52.67782365160825,(46) 99999-99828,anthony.taylor@emailexemplo.com,21/03/2023,n,GalaxPay,31/03/2023,,,189.90,700,299.90,13,,s,auto,auto,Pato Branco,85501000,Sítio Maria Cecília Machado,61,São Roque,Casa,-26.26144150555804,-52.67782365160825,plano_300mb,Casa,anthony.taylor@meuprovedor.com.br,Pato Branco,85501000,Sítio Maria Cecília Machado,61,São Roque,Casa,-26.26144150555804,-52.67782365160825,05/04/2023,7a:ca:71:70:a0:b9,RADIO,
173,James Mclaughlin,James,99999818-3,999.999.834-80,PF,24/06/1970,Francisco Beltrão,85601000,Alameda Correia,32,Comunidade Santa Bárbara,APTO,-26.02920960864551,-53.05794102641385,(46) 99999-99827,james.mclaughlin@emailexemplo.com,18/04/2023,n,Boleto Próprio,22/04/2023,,,349.90,500,200,25,,s,auto,auto,,,,,,,,,plano_150mb,APTO,james.mclaughlin@meuprovedor.com.br,Francisco Beltrão,85601000,Alameda Correia,32,Comunidade Santa Bárbara,APTO,-26.02920960864551,-53.05794102641385,24/04/2023,ec:cd:ca:b6:59:e7,RADIO,
174,Sydney Schwartz,Sydney,99999817-1,999.999.833-08,PF,31/01/1959,Pato Branco,85501000,Jardim da Cunha,38,Baixada,APTO,-26.227284414084213,-52.71479839618058,(46) 99999-99826,sydney.schwartz@emailexemplo.com,10/06/2023,n,GalaxPay,17/06/2023,,,189.90,700,299.90,13,Cliente espera um roteador moderno na instalação.,s,auto,auto,,,,,,,,,plano_300mb,APTO,sydney.schwartz@meuprovedor.com.br,Pato Branco,85660000,Núcleo de Moreira,1,Das Torres,APTO,-26.23967609569805,-52.66939076484748,19/06/2023,4e:74:07:c4:1b:33,FTTH,FTTH903V22B2
175,Brandon Johnson,Brandon,99999815-8,999.999.832-19,PF,11/08/1999,Pato Branco,85501000,Lago de Abreu,385,São Roque,Casa,-26.192268699665384,-52.703525176873214,(46) 99999-99825,brandon.johnson@emailexemplo.com,11/01/2023,n,GalaxPay,20/01/2023,,,189.90,700,299.90,12,,s,auto,auto,Pato Branco,85501000,Lago de Abreu,385,São Roque,Casa,-26.192268699665384,-52.703525176873214,plano_300mb,Casa,brandon.johnson@meuprovedor.com.br,Dois Vizinhos,85660000,Pátio de Nascimento,94,Da Luz,Casa,-25.74784328747841,-53.078792857363204,26/01/2023,4e:e2:ab:5e:40:b0,RADIO,
176,Amanda Williams,Amanda,99999814-6,999.999.831-38,PF,23/08/1964,Pato Branco,85501000,Alameda Ferreira,4,Cristo Rei,APTO,-26.192869484975084,-52.68211368224132,(46) 99999-99824,amanda.williams@emailexemplo.com,18/01/2023,n,Santander,25/01/2023,,,189.90,700,299.90,16,,s,auto,auto,,,,,,,,,plano_300mb,APTO,amanda.williams@meuprovedor.com.br,Pato Branco,85501000,Alameda Ferreira,4,Cristo Rei,APTO,-26.192869484975084,-52.68211368224132,28/01/2023,9a:47:ff:33:ed:82,FTTH,FTTH584D31K5
177,Eric Wilson,Eric,99999813-4,999.999.830-57,PF,30/06/1973,Dois Vizinhos,85660000,Vereda de Souza,21,Vitória,APTO,-25.725910274305782,-53.05150218879418,(46) 99999-99823,eric.wilson@emailexemplo.com,17/01/2023,n,Santander,21/01/2023,,,300,400,150,17,Cliente pensa em adicionar TV ou telefone depois.,s,auto,auto,,,,,,,,,plano_100mb,APTO,eric.wilson@meuprovedor.com.br,Pato Branco,85660000,Travessa Vinicius das Neves,9,Alto da Colina,APTO,-26.233151389727333,-52.69158020681969,23/01/2023,1e:f2:8a:32:20:f3,FTTH,FTTH688D10J2
